	Unnamed: 0	date	time	tweet	label
3262	3262	 10/17/2012	 AM 9:9:35	b'Romneys wife looks evil and creepy...'	0
3263	3263	 10/17/2012	 AM 9:10:29	b'Mitt Romney? Thats a persons real name?'	0
3264	3264	 10/17/2012	 AM 9:11:41	b'I will personally go canvassing for him door to door if Romney spends his ent0e f0st two minutes of the next #debates doing Gangnam Style'	-1
3265	3265	 10/17/2012	 AM 9:11:48	b'Mitt Romneys house?'	0
3266	3266	 10/17/2012	 AM 9:20:48	b'I watched the debate and even though Obama did better then last time I was still very proud of Romney and his performance. He did great.'	-1
3267	3267	 10/17/2012	 AM 9:23:10	b'Told my mother I was voting for Romney so that shell be able to come home from work and cook dinner for me'	-1
3268	3268	 10/17/2012	 AM 9:24:24	b'Donald Trump support Mitt Romney last night.'	0
3269	3269	 10/17/2012	 AM 9:26:34	b'Obama sucks cause hes stupid! Romney is awesome cause hes super cool! Romney 4evar!!!!!!!!11'	0
3270	3270	 10/17/2012	 AM 9:27:12	b'THAT was the Romney we all have come to know and (for some) loathe.'	-1
3271	3271	 10/17/2012	 AM 9:27:31	b'Vote for Romney #TerribleAdvice'	1
3272	3272	 10/17/2012	 AM 9:31:36	b'Nothing brilliant about Romney last night  #bindersfullofwomen'	-1
3273	3273	 10/17/2012	 AM 9:34:00	b'should remind Obama that taking responsibility is not an empty noble gesture'	0
3274	3274	 10/17/2012	 AM 9:36:45	b'After watching the debate I can honestly say that Mitt Romney is a fucking idiot.'	-1
3275	3275	 10/17/2012	 AM 9:38:42	b'Romney IS rude AND a bully.I thought he was going2jump on Candy.No comparison&yes I am a woman&he deeply offends me'	-1
3276	3276	 10/17/2012	 AM 9:39:15	b'Romney was correct when he talked about the oil drilling and when Obama said governor thats just not true HE WAS LYING'	1
3277	3277	 10/17/2012	 AM 9:58:46	b'If u knew anything about how this country was built and founded, youd realize Obama and Romney ruin this country #voteRONPAUL'	0
3278	3278	 10/17/2012	 AM 9:59:18	b'This g0l onside of me in my math classIs voting for Romney !'	0
3279	3279	 10/17/2012	 AM 10:1:30	b'Mitt Romney is an actual joke, he contradicts himself every debate'	-1
3280	3280	 10/17/2012	 AM 10:4:07	b'I think its very ignorant of people to think Obama can just fix things in 4years Oh and Romney can just snap his finger and things are done'	0
3281	3281	 10/17/2012	 AM 10:6:43	b'Romney got schooled last night!  Romney was so disrespectful.  Loved when Crowley called Mitt out on one of his MANY lies'	-1
3282	3282	 10/17/2012	 AM 10:6:46	b'I feel the same way about Romney lies, but after all we are talking about the media doing the0 jobs. #AintGonnaHappen'	-1
3283	3283	 10/17/2012	 AM 10:8:23	b'This g0l in my class said it was okay for Romney to lie because thats how you win an election and she is still voting for him -___- #Wtf'	0
3284	3284	 10/17/2012	 AM 10:8:34	b'I am going to vote for Romney.'	1
3285	3285	 10/17/2012	 AM 10:20:39	b'Maybe Obama represents good and Romney represents evil. And maybe the winner next month determines the fate of the world as we know it.'	-1
3286	3286	 10/17/2012	 AM 10:20:41	b'After watching the full debate las night, i didnt think Romney did as bad as people been claiming. Theres def a huge bias on internet media.'	1
3287	3287	 10/17/2012	 AM 10:20:49	b'Mitt Romney saved the Olympics WITH FEDERAL FUNDS'	1
3288	3288	 10/17/2012	 AM 10:25:33	b'Obama lost the f0st debate, Romney lost the second one. #GetOverIt'	0
3289	3289	 10/17/2012	 AM 10:28:01	b'Sorry, but any man who calls himself a feminist deserves ridicule. Romneys only moderately more ridiculous.'	-1
3290	3290	 10/17/2012	 AM 10:30:04	b'#masd0in LOOK: Is Mitt Romney Stretching His Fathers Mexican Connection For Votes? #news'	0
3291	3291	 10/17/2012	 AM 10:38:17	b'Im not much for politics but President Obama destroyed Romney last night.. what a debate'	0
3292	3292	 10/17/2012	 AM 10:38:52	b'Romney is just so dumb like. Maybe hes a very good business man but I just dont think hes a good President'	-1
3293	3293	 10/17/2012	 AM 10:43:09	b'If any female is voting for Romney youre an idiot... Hes telling us we have no control over our body'	-1
3294	3294	 10/17/2012	 AM 10:45:35	b'Mitt Romney is a misogynist and his 18th century views on women make me sick. Any woman voting for him is in denial or has no self respect.'	-1
3295	3295	 10/17/2012	 AM 10:55:31	b'Mitt Romney has a book filled with qualified women... I think they call this a black book.  :)'	-1
3296	3296	 10/17/2012	 AM 10:58:01	b'Mitt Romney will create tons of jobs for women. Mother, wife, cook, maid, boo-boo kisser, sex-bot, etc.'	1
3297	3297	 10/17/2012	 AM 10:58:04	b'Romney told 31 myths in 41 minutes - in other words, he lied 31 times.'	-1
3298	3298	 10/17/2012	 AM 11:0:12	b'Romney cant pronounce legislation and it annoys me.'	-1
3299	3299	 10/17/2012	 AM 11:0:34	b'Would love to hear how women feel about Mr. Romneys answer to the equal pay question. (Not male talking heads)'	0
3300	3300	 10/17/2012	 AM 11:8:39	b'I wanna be Mitt Romney for Halloween. I feel like thats the scariest costume out there.'	-1
3301	3301	 10/17/2012	 AM 11:8:41	b'please ask what is Obamas plan next 4yrs.  Romney is clear!  Obama is not!'	1
3302	3302	 10/17/2012	 AM 11:11:16	b'Wanna hear a joke? Mitt Romney.'	-1
3303	3303	 10/17/2012	 AM 11:13:17	b'Romney has no clue what we want. He is #binderfullofemptypages #debate #MittLies'	-1
3304	3304	 10/17/2012	 AM 11:17:52	b'I think the binders comment reflects Romneys arrogance & self-centeredness: if it was done, obviously he must have thought of it.'	-1
3305	3305	 10/17/2012	 AM 11:18:02	b'Romney competent, assured, informed, steady.'	1
3306	3306	 10/17/2012	 AM 11:18:32	b'Its important to note Romneys answer on immigration tonight greatly differs from his answer during the primary #debate'	0
3307	3307	 10/17/2012	 AM 11:23:04	b'You all keep making fun of Romney, but I dont see President Obama coming up with any ideas on how to efficiently store women'	1
3308	3308	 10/17/2012	 AM 11:25:12	b'Happy to live in a Romney free country, although with his mentions of North America and the pipeline... #frightening'	0
3309	3309	 10/17/2012	 AM 11:25:23	b'So when I die, bury me next to 2 binders full of women.- Mitt 2 Chainz Romney'	-1
3310	3310	 10/17/2012	 AM 11:30:04	b'what was Mitt Romneys big gaffe last night? showing up?'	-1
3311	3311	 10/17/2012	 AM 11:32:28	b'how is Governor Romney suppose to crack down on China trade?'	0
3312	3312	 10/17/2012	 AM 11:32:35	b'Im so jealous of Romney, he has binders of woman, and I have to settle for folders :('	-1
3313	3313	 10/17/2012	 AM 11:34:50	b'I wish someone had asked this last night: If the government cannot create jobs, why does Romney think he can create 12 million? #debate2012'	-1
3314	3314	 10/17/2012	 AM 11:37:29	b'Romney was so perfect on pointing out these facts.'	1
3315	3315	 10/17/2012	 AM 11:37:33	b'A much better dig on Romney would be to point out that his response to equal pay was the gender equivalent to Hey, I have black friends'	-1
3316	3316	 10/17/2012	 AM 11:37:38	b'Romney do not know the true meaning of middle class, poor, struggle etc'	-1
3317	3317	 10/17/2012	 AM 11:42:36	b'I think that Romney showed how he doesnt respect normal (middle class) people by just putting up his hand and talks about what he wants!'	-1
3318	3318	 10/17/2012	 AM 11:45:27	b'Just watched Pres Debate #2 on Hulu and it looks like punked Romney on numerous occasions. Lol'	-1
3319	3319	 10/17/2012	 AM 11:45:42	b'Its national Ass day?... I think Mit Romney needs to get his contexts right.'	-1
3320	3320	 10/17/2012	 AM 11:47:52	b'On womens issues, Romney doesnt just talk the talk, he walks the walk. Just ask women who have worked for and with him.'	1
3321	3321	 10/17/2012	 AM 11:49:47	b'Reading highlights of the US presidential debate, its apparent one should wear a helmet while reading anything said by Romney. #facepalm'	-1
3322	3322	 10/17/2012	 AM 11:52:52	b'When I watched Romney talk last night all I could hear in my head was singing He talking loud, aint saying nothing'	-1
3323	3323	 10/17/2012	 AM 11:53:55	b'keep fighting for the american people thank you Romney'	1
3324	3324	 10/17/2012	 AM 11:55:18	b'Romney is in. Now, he needs a Senate to  repeal the healthcare law, and to implement a sane tax policy. Focus on the Senate.'	1
3325	3325	 10/17/2012	 AM 11:55:42	b'no problem : ). I think we both r disgusted with Romneys bominable behavior. He is one mean guy who feels entitled to NO RULES!'	-1
3326	3326	 10/17/2012	 AM 11:55:47	b'Obama went hard against Romney. It was like watching Big L battle rap against the situation.'	-1
3327	3327	 10/17/2012	 AM 11:56:18	b'Mr. #Romney, #Mexicans / #Latinos should not be referred to as #illegals. They are people with have #families just like you. #immigration'	-1
3328	3328	 10/17/2012	 AM 11:58:28	b'And he crushed the president on who would do a better job handling our deficit. Voters chose Romney on the issue by a margin of 59% to 36%.'	0
3329	3329	 10/17/2012	 PM 12:2:43	b'Did Romney get those Lady Binders at Staples?'	-1
3330	3330	 10/17/2012	 PM 12:3:05	b'Mitt Romney looks like one of the muppets.'	-1
3331	3331	 10/17/2012	 PM 12:3:27	b'Mitt Romney needed to h0e a recruiter to find the #bindersfullofwomen .Trapped In The Closet #gll GoDs Laughing Loudly'	-1
3332	3332	 10/17/2012	 PM 12:5:05	b'Dont let bob get away w lie about Bengazy. Romney looked Presidental and won since he had the TRUTH and facts.'	1
3333	3333	 10/17/2012	 PM 12:5:24	b'Romney is just like you,criticisms but no solutions.You both treat running a business as If you were running a Country.'	-1
3334	3334	 10/17/2012	 PM 12:5:54	b'Im rather angry about a lot of things this morning, and I can blame it squarely on Mitt Romney and Phil Ginsberg.'	-1
3335	3335	 10/17/2012	 PM 12:7:56	b'Its time for us to cut back on government and help the American People. -Mitt Romney June 8,2012 in Iowa'	0
3336	3336	 10/17/2012	 PM 12:8:15	b'#Romney conf0med the stereotype, while floundering to explain how he wants to help women.'	-1
3337	3337	 10/17/2012	 PM 12:16:10	b'If Romney goes into office we might as well go back to being slaves in society.'	-1
3338	3338	 10/17/2012	 PM 12:18:29	b'Im voting Romney cause he getting rid of b0th control so I can finally be a baby daddy'	1
3339	3339	 10/17/2012	 PM 12:20:42	b'10 bucks says next year there will be a #cmj band playing called Romneys Binder. the next Sleater Kinney'	-1
3340	3340	 10/17/2012	 PM 12:20:47	b'yes, Obama is the0 homeboy, they dont like Romney'	-1
3341	3341	 10/17/2012	 PM 12:20:48	b'Monica: If we took out all the oil from Romneys ha0 last night the US could be energy independent. #Debate2012 #GObama'	-1
3342	3342	 10/17/2012	 PM 12:21:07	b'Reporters: Phase is only rarely used as a verb. Romney was not phased by the questions last night. He was fazed = disconcerted.'	-1
3343	3343	 10/17/2012	 PM 12:23:30	b'#Romney is trying to sell the USA a #SketchyDeal - #Obama is pursuing the #RealDeal for All'	-1
3344	3344	 10/17/2012	 PM 12:23:45	b'Mitt Romney is the Jame Gumb of politics: IT PUTS THE WOMAN IN THE BINDER, OR ELSE IT GETS THE NO EQUAL PAY HOSE.'	-1
3345	3345	 10/17/2012	 PM 12:23:51	b'you walk like Romney'	0
3346	3346	 10/17/2012	 PM 12:28:16	b'Vote for Obama, keep Your choices. Vote for Romney, lose Your choices. RT if You agree.'	0
3347	3347	 10/17/2012	 PM 12:28:37	b'Romney seems like the kind of guy who still makes women in the kitchen making sandwiches jokes.'	-1
3348	3348	 10/17/2012	 PM 12:28:39	b'Romney obviously doesnt even watch the news, even during an election, so he didnt know what the Pres said the day after Benghazi!'	-1
3349	3349	 10/17/2012	 PM 12:29:01	b'Romney will magically become conservative and stop supporting what he has for decades if he wins. #LoL'	-1
3350	3350	 10/17/2012	 PM 12:31:32	b'Romney is full of horse shit.'	-1
3351	3351	 10/17/2012	 PM 12:34:45	b'I tweeted in the morning, and your night during debate using #Venuspeak if you read, I can prove Romney is weak in Math :-)'	-1
3352	3352	 10/17/2012	 PM 12:41:08	b'Every minute Romney and Ryan spend talking about Libya is time not spent talking about the economy.'	0
3353	3353	 10/17/2012	 PM 12:46:18	b'joins us today for a debate fact-check of issues from Romneys time as Governor to see if the claims from both sides add up.'	0
3354	3354	 10/17/2012	 PM 12:49:30	b'- I saw some of the replays and was so proud of Romney for standing his ground - I love it when a man stands up for his beliefs!!'	1
3355	3355	 10/17/2012	 PM 12:49:37	b'If Romney was a Christian hed be the perfect president but hes not... So... #sorrynotsorry'	1
3356	3356	 10/17/2012	 PM 12:51:39	b'Watching that presidential debate again gave me a better understanding on why I dislike #Romney...I'	-1
3357	3357	 10/17/2012	 PM 12:51:44	b'#HistoricGhettoMoments #Romneysjobplan: Employers make the rules and employees get screwed'	-1
3358	3358	 10/17/2012	 PM 12:51:55	b'There is NO presidential election story more newsworthy today than new #Gallup poll showing Romney up nationally 51-45. #election2012'	1
3359	3359	 10/17/2012	 PM 12:52:05	b'When interrupted, you expect Romney to act like Obama did in the f0st debate? The moderator stepped out of line'	0
3360	3360	 10/17/2012	 PM 12:55:12	b'Of course Romney looked for women to work for him. He could pay them less and keep his payroll down.'	-1
3361	3361	 10/17/2012	 PM 1:0:22	b'Romney why you so damn dumb, I mean look at the decisions you want to make, We might as well jump our asses back to the 1800s ! -____-'	-1
3362	3362	 10/17/2012	 PM 1:1:02	b'GALLUP: Romney 51%, Obama 45%'	-1
3363	3363	 10/17/2012	 PM 1:11:57	b'Mitt Romney scored last night on both substance and style.'	1
3364	3364	 10/17/2012	 PM 1:12:23	b'Mitt Romney disgusts me. Hes so rude, and idiotic. I pray he isnt our future president.'	-1
3365	3365	 10/17/2012	 PM 1:12:31	b'And on the other side please explain to me why Romney would be a good president. Because I dont see anything that appeals to me at all.'	-1
3366	3366	 10/17/2012	 PM 1:14:23	b'What Planet  does Mitt Romney live on? Does He really think cutting taxes for the wealthy will create Job growth? is he a Mormon or a MORON?'	-1
3367	3367	 10/17/2012	 PM 1:17:30	b'USA would be in serious trouble if we somehow voted Romney into office. He is so short sighted just like most americans'	-1
3368	3368	 10/17/2012	 PM 1:17:56	b'Mum mentioned Mitt Romney earlier, I dont think Ive hated someone has much as him, just knowing that hes breathing annoys me. #Angry'	-1
3369	3369	 10/17/2012	 PM 1:20:32	b'Listen to the rose garden speech before you say Romney was corrected. He never called the Benghazi attack an act of terror.'	-1
3370	3370	 10/17/2012	 PM 1:21:16	b'Romney balanced the Olympics budget with $1B in government funding and donated labor by union workers. #Forward2012'	1
3371	3371	 10/17/2012	 PM 1:23:23	b'Look on the bright side, if Romney wins, maybe hell start keeping his money in our banks.'	-1
3372	3372	 10/17/2012	 PM 1:23:28	b'Let me get political here Mr.Romney u cant bring the #fuel prices down but your rich ass homies could'	-1
3373	3373	 10/17/2012	 PM 1:25:32	b'The moderator had to interrupt Romney so much because he wouldnt follow the format of the debate.'	-1
3374	3374	 10/17/2012	 PM 1:26:16	b'True! At least Romney kept the lying to a minimal, didnt top his 27 lie record in the f0st debate.'	-1
3375	3375	 10/17/2012	 PM 1:32:47	b'If theres one thing I learned from Mitt Romney, its that I need to store all my women in binders. Gotta tidy up around here.'	-1
3376	3376	 10/17/2012	 PM 1:33:32	b'Maybe if Governor Romney watched more Sesame Street his math would be better.'	-1
3377	3377	 10/17/2012	 PM 1:35:59	b'Herman Cain says America will not negotiate with Moon Nazis. Funny how Obama and Romney are so quiet about this important topic.'	-1
3378	3378	 10/17/2012	 PM 1:37:11	b'Romney looks like he lies to people to get more money'	-1
3379	3379	 10/17/2012	 PM 1:43:33	b'Cant wait to hear #Romney stumble through the foreign policy part of the debate next Monday.'	-1
3380	3380	 10/17/2012	 PM 1:48:17	b'That creepy sm0k that Romneys always got plastered on his face seriously creeps me out...'	-1
3381	3381	 10/17/2012	 PM 1:48:35	b'I think we need some Women for Romney tee sh0ts made! #election 2012!'	-1
3382	3382	 10/17/2012	 PM 1:58:46	b'Romney has a plan to strengthen all of America. He has stated it time again. I dont know how any one is missing it.'	1
3383	3383	 10/17/2012	 PM 2:1:33	b'Romneys 5 point plan: 1. Eliminate 2. You 3. Broke 4. Ass 5. Niggas'	-1
3384	3384	 10/17/2012	 PM 2:1:54	b'Though insistent that government cant create jobs, Romney promises to create 12 million jobs as president'	1
3385	3385	 10/17/2012	 PM 2:4:16	b'Do you think that people should continue to receive Government Assistance if Romney is elected? Please let me know your thoughts on this.'	0
3386	3386	 10/17/2012	 PM 2:8:28	b'#Romney Debate = Condescending, Boorish, Petchulant, Insincere, Defensive, Aggressive, Out of Touch, Disrespectful.  #Debate #tlot #tcot'	-1
3387	3387	 10/17/2012	 PM 2:8:55	b'Binder Full of Women, Plan Full of Holes - the new book by Mitt Romney'	-1
3388	3388	 10/17/2012	 PM 2:12:38	b'Dear Mitt Romney: Illegal is not a noun. Stop dehumanizing people!'	-1
3389	3389	 10/17/2012	 PM 2:14:40	b'.Just imagine what Romney could have accomplished in those 3 1/2 minutes.'	0
3390	3390	 10/17/2012	 PM 2:25:14	b'Romney was that one kid in class that asked why cant we just print more money'	-1
3391	3391	 10/17/2012	 PM 2:25:26	b'Romney: i will fix this issue by fixing this issue that is my plan'	-1
3392	3392	 10/17/2012	 PM 2:28:25	b'I am a #republican, however, Romney looked like a jackass in this last debate'	0
3393	3393	 10/17/2012	 PM 2:29:16	b'If Romney gets elected I wont feel obligated to pay taxes anymore :D'	-1
3394	3394	 10/17/2012	 PM 2:38:10	b'#IfIWasPresident Romney would be shipped to africa'	-1
3395	3395	 10/17/2012	 PM 2:39:11	b'Why does it seem like the majority of people who like Obama are on twitter but the people on facebook like Romney.'	-1
3396	3396	 10/17/2012	 PM 2:39:51	b'I am shocked that there havent been more Romney/BoM jokes. Come on guys! Hes practically HANDING them to you!'	-1
3397	3397	 10/17/2012	 PM 2:44:01	b'Under Romney, Massachusetts was 47th in job creation.'	-1
3398	3398	 10/17/2012	 PM 2:50:35	b'To be fa0, Binders full of Women is a pretty weak gaffe to be harping on.  Plenty more substantive reasons not to vote for Romney.'	-1
3399	3399	 10/17/2012	 PM 2:54:06	b'Remember: Romneys Mormonism admonishes women only to work until she has children. Then quit work, stay home to raise them #p2 #tcot #ocra'	-1
3400	3400	 10/17/2012	 PM 2:57:18	b'You do realize that Romneys plan is on his site, right?'	0
3401	3401	 10/17/2012	 PM 3:1:05	b'Romney is so good that he could sell shaving cream to the Taliban.'	-1
3402	3402	 10/17/2012	 PM 3:8:52	b'Mitt Romney might win the erection and that scares me #foxnews'	-1
3403	3403	 10/17/2012	 PM 3:12:42	b'If you cant see Romneys success, then you dont want to see it. You will never see it.'	1
3404	3404	 10/17/2012	 PM 3:12:49	b'enough of the negativity and focus on Romney. Please focus on what your agenda is and how you will move the US forward'	-1
3405	3405	 10/17/2012	 PM 3:17:01	b'Romney really needs to stop mentioning b0ds and death together in any way shape or form. Its not helping him.'	-1
3406	3406	 10/17/2012	 PM 3:21:01	b'Because of that mans actions and comments I will definitely vote Romney...some people...'	1
3407	3407	 10/16/2012	 PM 9:31:01	b'Id just like to point out that Romney wears more ha0spray than most g0ls'	-1
3408	3408	 10/16/2012	 PM 9:32:30	b'Romney is a PRESIDENTIAL CANDIDATE NOT the PRESIDENT, & since all he does is point fingers at the Current he wont be the next'	-1
3409	3409	 10/16/2012	 PM 9:32:32	b'Romney has made some really good points in this debate.'	1
3410	3410	 10/16/2012	 PM 9:33:03	b'Romney is just such a liar.. Thats what ticks me off..'	-1
3411	3411	 10/16/2012	 PM 9:33:29	b'Romney is not answering this question. Im so shocked. #debates'	-1
3412	3412	 10/16/2012	 PM 9:33:30	b'Romney looks super young to be that old'	-1
3413	3413	 10/16/2012	 PM 9:34:02	b'HELL NO CHINA HASNT BEEN CHEATING! Romneys just mad because China actually produces QUALITY products.'	-1
3414	3414	 10/16/2012	 PM 9:34:10	b'Mitt Romney answers questions so ind0ectly.'	-1
3415	3415	 10/16/2012	 PM 9:34:12	b'Romney will label China a currency manipulator. I label Romney a unicorn. #JustAsEffective'	-1
3416	3416	 10/16/2012	 PM 9:34:14	b'Romney makes some gawd awful faces..'	-1
3417	3417	 10/16/2012	 PM 9:34:16	b'Romney clearly doesnt eat Chinese Food. Lmfaooooo for real!'	0
3418	3418	 10/16/2012	 PM 9:34:34	b'Romney fuckin up by just curving the question'	-1
3419	3419	 10/16/2012	 PM 9:34:35	b'Romney has EXPERIENCE with jobs.Obama has no experience at all F0e Obama H0E Romney'	-1
3420	3420	 10/16/2012	 PM 9:34:37	b'Romneys got Americans hating on China. China aint stupid. #treadcarefully #debates #Current2012'	-1
3421	3421	 10/16/2012	 PM 9:34:38	b'I dont even wanna hear Romney talk anymore he pathetic !!'	-1
3422	3422	 10/16/2012	 PM 9:34:40	b'Government does not create jobs. True Romney, true.'	1
3423	3423	 10/16/2012	 PM 9:34:49	b'Yes Romney please be specific!'	-1
3424	3424	 10/16/2012	 PM 9:34:53	b'Government doesnt create jobs but Romney sure took them away.. #pow'	-1
3425	3425	 10/16/2012	 PM 9:35:10	b'Government does not create jobs.  Isnt that what youre promising Americans, Gov. Romney?  #debates'	-1
3426	3426	 10/16/2012	 PM 9:35:13	b'HOW IS HE GONNA CUT IT if he has only 4 years!! Romney will make it 5356 times worse'	-1
3427	3427	 10/16/2012	 PM 9:35:18	b'Romney is pissing off my mom right now . Everytime he mentions china she rolls her eyes and calls him an idiot Lol'	-1
3428	3428	 10/16/2012	 PM 9:35:20	b'Romney needs to stop trashing China. Of they cut us off then were SCREWED!'	-1
3429	3429	 10/16/2012	 PM 9:35:23	b'Why cant Romney EVER stay on topic.!!'	-1
3430	3430	 10/16/2012	 PM 9:35:25	b'#debates Romney: government does NOT CREATE JOBS.  Romney running for government. Romney wanting to create jobs???? uhhhhhhh'	-1
3431	3431	 10/16/2012	 PM 9:35:40	b'Government does not create jobs -Romney WTF?! What the heck has Romney been promising this whole campaign!? JOBS! So hes lying again!'	-1
3432	3432	 10/16/2012	 PM 9:35:41	b'Romney dont care about me...Lyin ass'	-1
3433	3433	 10/16/2012	 PM 9:35:42	b'Romney made some good points but didnt seem to preform well, Obama looked better but still has no substance.'	-1
3434	3434	 10/16/2012	 PM 9:35:48	b'Romney just said Government doesnt create jobs. Then how is he gonna create jobs as President?'	-1
3435	3435	 10/16/2012	 PM 9:35:50	b'Some campaigns are more focused on attacking a person than stating what they prescribe REALLY Romney... you did that this ent0e debate!'	-1
3436	3436	 10/16/2012	 PM 9:36:13	b'Strong debate by Romney again. Love it'	1
3437	3437	 10/16/2012	 PM 9:36:15	b'Im waiting for #Romney to uppercut #Obama #politics'	1
3438	3438	 10/16/2012	 PM 9:36:16	b'Romney believes in god'	0
3439	3439	 10/16/2012	 PM 9:36:31	b'Romney has so many things to brag about himself. I wish he was more comfortable doing it.'	-1
3440	3440	 10/16/2012	 PM 9:36:32	b'Did he just say he was a pastor? #Romney.'	0
3441	3441	 10/16/2012	 PM 9:36:34	b'Romney brings up the 47% elephant in the room by talking about his passion for the 100% of Americans #debate'	-1
3442	3442	 10/16/2012	 PM 9:36:37	b'Romney doesnt care about America. You will not get my vote #assholeRomney'	-1
3443	3443	 10/16/2012	 PM 9:36:39	b'Excuse Romney, he talks in the th0d person sometimes. #debate'	-1
3444	3444	 10/16/2012	 PM 9:36:58	b'Now that Romneys talking about what we dont have to settle for... do we still have to settle for a th0d round of this? #debate2012'	-1
3445	3445	 10/16/2012	 PM 9:40:02	b'Romney and Obama did not shake after the debate.'	0
3446	3446	 10/16/2012	 PM 9:40:04	b'Romney really is a dumb ass. He doesnt even want to listen to the president which means he wont listen to the idiots who vote for him.'	-1
3447	3447	 10/16/2012	 PM 9:40:05	b'Romney wins although Obama did show up tomight'	-1
3448	3448	 10/16/2012	 PM 9:40:42	b'Romney always having a family reunion on stage !!!'	0
3449	3449	 10/16/2012	 PM 9:42:46	b'I think Romney is doin great'	1
3450	3450	 10/16/2012	 PM 9:42:55	b'Obama says investing in science and engineering bumps up economy. Romney dismissive: government does not create jobs.'	-1
3451	3451	 10/16/2012	 PM 9:43:01	b'Im voting for Romney mainly on one thing....his faith in GOD!! Obama didnt talk about his faith bc he cant bring up Allah to Americans!!'	-1
3452	3452	 10/16/2012	 PM 9:43:29	b'#Romney: I know what it takes to create jobs.  Really?  Then why did you kill so many by bankrupting companies Bain purchased?'	-1
3453	3453	 10/16/2012	 PM 9:43:31	b'Romney is planning to cut Pell Grants. So if youre in college and you vote for him. YOURE STUPID'	-1
3454	3454	 10/16/2012	 PM 9:43:40	b'No one wants Romneys signature'	-1
3455	3455	 10/16/2012	 PM 9:44:09	b'#nbcpolitics Romney should have done more research on his Libya remark.'	-1
3456	3456	 10/16/2012	 PM 9:44:11	b'#Obama LOSES. No answers just more rhetoric. #Romney owned it.'	-1
3457	3457	 10/16/2012	 PM 9:44:11	b'I mean after that Libya question how can u believe anything Mitt Romney promises?'	-1
3458	3458	 10/16/2012	 PM 9:44:16	b'If Romney is elected Im moving to Canada. #PeaceOut'	-1
3459	3459	 10/16/2012	 PM 9:44:18	b'#Romney is still in prep-school #latism'	-1
3460	3460	 10/16/2012	 PM 9:44:20	b'Romney mad as shit looking like a d0ty lizard. He thought he was gonna win this debate'	-1
3461	3461	 10/16/2012	 PM 9:44:30	b'Its to the point where if u vote for Romney, ur voting for a liar thats uncertain of even his OWN word.'	-1
3462	3462	 10/16/2012	 PM 9:44:30	b'Romney is 100% right. The mention of acts of terror was a general, generic mention. It was not specific to Libya.'	1
3463	3463	 10/16/2012	 PM 9:44:58	b'Yall. They are saying this is a strong debate for Romney.'	1
3464	3464	 10/16/2012	 PM 9:45:05	b'This debate wasnt as much of a blood bath as the last pres. Debate but definitely a big victory for Romney'	1
3465	3465	 10/16/2012	 PM 9:45:08	b'I noticed some republicans are against Romneys policies while ALL democrats are with Obama 100%.'	-1
3466	3466	 10/16/2012	 PM 9:45:18	b'I just dont understand how Romneys against single parents and also against abortions, especially for those whove been raped. #logic'	-1
3467	3467	 10/16/2012	 PM 9:45:45	b'Romney sealed the deal tonight Great Job'	1
3468	3468	 10/16/2012	 PM 9:45:47	b'Im still shocked Romney connecting gun violence to single parents.'	-1
3469	3469	 10/16/2012	 PM 9:45:51	b'I will freak out if Romney wins the election'	-1
3470	3470	 10/16/2012	 PM 9:46:01	b'Romney is just trying to sugar coat things ! Like NO , just shut up !!!'	-1
3471	3471	 10/16/2012	 PM 9:46:31	b'Summary of Debate: I can create jobs if you make me the head of government, which cannot make jobs. - Mitt Romney #debates'	-1
3472	3472	 10/16/2012	 PM 9:47:25	b'Romney is all for the Rich.'	-1
3473	3473	 10/16/2012	 PM 9:47:32	b'I dont care who wins they both suck Romney is an idiot and Obama has been in office 4 years an the only change has been more unemployment'	-1
3474	3474	 10/16/2012	 PM 9:48:02	b'Mitt Romney dont know what section 8 is so how he gone expect to help the middle class'	-1
3475	3475	 10/16/2012	 PM 9:48:11	b'Romney needs to respect moderators a little more.'	-1
3476	3476	 10/16/2012	 PM 9:48:13	b'For 2 hours, Gov. Romney briefly answered questions. Then, attacked Pres. Obama. Lack of civility between the 2 but Pres. won this debate.'	-1
3477	3477	 10/16/2012	 PM 9:48:15	b'Most disturbing comment by Romney: that women in particular need flexible work schedules. Must say, I am personally insulted.'	-1
3478	3478	 10/16/2012	 PM 9:48:54	b'The only good thing about Romney is that his sons are good looking.'	-1
3479	3479	 10/16/2012	 PM 9:48:56	b'If Mitt Romney is elected, and he will be, 100% of us will prosper because we will have jobs!!!!!'	1
3480	3480	 10/16/2012	 PM 9:48:57	b'Yeah Romney BELIEVES in God, but that doesnt matter if he doesnt ACT like it. #dumbasses'	-1
3481	3481	 10/16/2012	 PM 9:49:16	b'Governor Romney had data, he just doesnt have the proper solutions.'	-1
3482	3482	 10/16/2012	 PM 9:49:44	b'Seems to be a bigger crowd around Obama than Romney. #debate2012'	-1
3483	3483	 10/16/2012	 PM 9:49:46	b'Romney is officially unqualified for the job. If you dont think so, please dont vote.'	-1
3484	3484	 10/16/2012	 PM 9:50:01	b'Mitt Romney IS A JOKE'	-1
3485	3485	 10/16/2012	 PM 9:50:26	b'Mitt Romney says government doesnt create jobs - why does he keep saying hell create 12 million jobs??'	-1
3486	3486	 10/16/2012	 PM 9:50:29	b'Im about to switch to Fox to hear how Romney did amazingly.'	-1
